TestExecutive(R) Version 5.0.17
SMU诊断通过  SMU Diagnostics Passed (Version 5)
 
17 JUL 17  10:49:46
C:\USERS\C919\DESKTOP\10102_WIT_P\GND1.RO
 

INP "Serial number" Y ser
SERIAL NUMBER
SERIAL NUMBER\10102_WIT_GND
SEL E:\TESTFILE\report\10102_WIT_GND.TXT
ACT E:\919UT.UT
  
C .1A <8R 0.1T 0.2S
  
STP
停止
测试引擎输入中断模式，按下前进继续
ENB DIG PAT DTB
  
*段线测试*
INP "请输入环境湿度湿度" Y ser
请输入环境湿度湿度
请输入环境湿度湿度\摄氏度：26.8 ；湿度：58% 
INP "开始" Y ser
开始
开始\
C SMU       0.100A               8.000    00.200S    00.100T
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	11100 	     	      	         	   	J-243-P4-B-8
:      	   	      	00945	PASS 	 1.794    	OHM	GND
:      	CC 	13442 	     	      	         	   	J-243-P5-B-23
:      	   	      	00945	PASS 	 1.729    	OHM	GND
:      	CC 	12720 	     	      	         	   	J-243-P6-B-1
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	28619 	     	      	         	   	P-241-P2-B-9
:      	   	      	00945	PASS 	 1.635    	OHM	GND
:      	CC 	29308 	     	      	         	   	P-242-P3-C-10
:      	   	      	00945	PASS 	 1.664    	OHM	GND
:      	CC 	53722 	     	      	         	   	1U-24Q-R1-B-E1
:      	   	      	00945	PASS 	 1.784    	OHM	GND
:      	CC 	58920 	     	      	         	   	U-241-R1-B-11
:      	   	      	00945	PASS 	 1.776    	OHM	GND
:      	CC 	54622 	     	      	         	   	2U-24Q-R1-B-E1
:      	   	      	00945	PASS 	 1.775    	OHM	GND
:      	CC 	59230 	     	      	         	   	U-242-R1-B-11
:      	   	      	00945	PASS 	 1.785    	OHM	GND
:      	CC 	64706 	     	      	         	   	J-242-P22-A-7
:      	   	      	00945	PASS 	 1.763    	OHM	GND
:      	CC 	71640 	     	      	         	   	U-243-P1-B-5
:      	   	      	00945	PASS 	 1.686    	OHM	GND
:      	CC 	71844 	     	      	         	   	U-243-P1-D-38
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	33522 	     	      	         	   	P-3314-P1-73
:      	   	      	00945	PASS 	 1.892    	OHM	GND
:      	CC 	33525 	     	      	         	   	P-3314-P1-76
:      	   	      	00945	PASS 	 1.872    	OHM	GND
:      	CC 	33528 	     	      	         	   	P-3314-P1-79
:      	   	      	00945	PASS 	 1.831    	OHM	GND
:      	CC 	33531 	     	      	         	   	P-3314-P1-82
:      	   	      	00945	PASS 	 1.917    	OHM	GND
:      	CC 	33534 	     	      	         	   	P-3314-P1-85
:      	   	      	00945	PASS 	 1.801    	OHM	GND
:      	CC 	33312 	     	      	         	   	P-3312-P1-43
:      	   	      	00945	PASS 	 1.826    	OHM	GND
:      	CC 	09901 	     	      	         	   	U-24Q-P1-B
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	09911 	     	      	         	   	U-24Q-P2-B
:      	   	      	00945	HIGH 	 15.84M   	OHM	GND
:      	CC 	09831 	     	      	         	   	U-24Q-P4-B
